PlayerKey,GameID,PlayKey_y,FieldType,PlayType,PlayerDay,PlayerGame,Position,PositionGroup,RosterPosition,Off_Def,StadiumType,StadiumCategory,Temperature,Weather,Weather_Category,Field_Condition,Temperature_Bin,Field_Temperature_Bin,PlayType_FieldCondition,DaysRest,WorkloadIncrease,WorkloadStress,PreInjuryWorkload,WorkloadDensity,Season,GameNumberInSeason,WorkloadDensity_SeasonAdjusted
46021,5,35,Natural,Rush,71,5,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,33,Partly Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Rush_Natural_damp,7.0,24.0,3.4285714285714284,89,1.5892857142857142,1,5,3.9732142857142856
44548,15,63,Natural,Pass,105,15,OLB,LB,Linebacker,Defence,Outdoor,Outdoor,63,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Pass_Natural_damp,6.0,9.0,1.5,188,12.533333333333331,1,15,94.0
47235,8,10,Natural,Kickoff Not Returned,92,8,CB,DB,Cornerback,Defence,Outdoor,Outdoor,71,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Kickoff Not Returned_Natural_damp,42.0,-45.0,-1.0714285714285714,179,11.933333333333334,1,8,47.73333333333333
44449,14,63,Synthetic,Pass,98,14,WR,WR,Wide Receiver,Offence,Indoors,Indoor,67,,,,Temp_Mild,Synthetic_Temp_Mild,Pass_None,10.0,18.0,1.8,138,11.5,1,14,80.5
39656,17,34,Natural,Rush,399,17,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,82,Clear,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Rush_Natural_dry,7.0,11.0,1.5714285714285714,69,4.6,2,6,13.8
45953,13,25,Synthetic,Pass,92,13,DE,DL,Defensive Lineman,Defence,,Outdoor,39,Fair,dry,Synthetic_dry,Temp_Cold,Synthetic_Temp_Cold,Pass_Synthetic_dry,10.0,-2.0,-0.2,74,6.166666666666667,1,13,40.083333333333336
43490,24,71,Natural,Pass,351,24,T,OL,Offensive Lineman,Offence,Outdoors,Outdoor,62,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,7.0,-22.0,-3.142857142857143,264,17.6,2,8,70.4
34347,17,22,Synthetic,Kickoff Not Returned,390,17,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,46,Partly cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Kickoff Not Returned_Synthetic_damp,8.0,0.0,0.0,63,3.5,2,8,14.0
44517,2,56,Synthetic,Pass,8,2,OLB,LB,Linebacker,Defence,"Indoor, Open Roof",Outdoor,78,Clear,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_dry,7.0,7.0,1.0,49,49.0,1,2,49.0
38281,2,57,Natural,Rush,-62,2,SS,DB,Safety,Defence,Outdoor,Outdoor,88,Clear,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Rush_Natural_dry,-63.0,31.0,-0.492063492063492,26,0.0,1,2,
44451,24,59,Natural,Pass,428,24,DT,DL,Defensive Lineman,Defence,Outdoor,Outdoor,75,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,7.0,10.0,1.4285714285714284,132,6.0,2,9,27.0
42470,29,71,Natural,Kickoff Not Returned,469,29,FS,DB,Safety,Defence,Dome,Indoor,72,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Not Returned_Natural_dry,7.0,1.0,0.1428571428571428,213,14.2,2,13,92.3
43505,14,78,Natural,Pass,452,14,C,OL,Offensive Lineman,Offence,Outdoor,Outdoor,57,Sunny Skies,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,49.0,53.0,1.0816326530612244,184,13.142857142857142,2,7,46.0
31070,9,33,Natural,Rush,477,9,RB,RB,Running Back,Offence,Outdoor,Outdoor,46,Sunny,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Rush_Natural_dry,7.0,-12.0,-1.7142857142857142,95,6.333333333333333,2,6,19.0
38213,13,36,Natural,Rush,393,13,CB,DB,Cornerback,Defence,Outdoor,Outdoor,72,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,308.0,14.0,0.0454545454545454,144,9.6,2,1,4.8
47784,3,4,Natural,Kickoff Not Returned,22,3,WR,WR,Wide Receiver,Offence,Dome,Indoor,70,N/A Indoor,indoor,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Not Returned_Natural_dry,7.0,-2.0,-0.2857142857142857,10,0.6666666666666666,1,3,1.0
36757,21,56,Synthetic,Pass,393,21,C,OL,Offensive Lineman,Offence,Indoors,Indoor,70,N/A (Indoors),indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_dry,7.0,4.0,0.5714285714285714,153,10.2,2,13,66.3
46299,4,36,Natural,Kickoff,22,4,RB,RB,Running Back,Offence,Dome,Indoor,70,Indoors,indoor,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_dry,10.0,9.0,0.9,69,5.75,1,4,11.5
39654,18,37,Synthetic,Rush,372,18,NT,DL,Defensive Lineman,Defence,"Domed, closed",Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Rush_None,7.0,2.0,0.2857142857142857,140,0.5384615384615384,2,2,0.5384615384615384
44203,6,46,Natural,Rush,35,6,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,76,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,7.0,-21.0,-3.0,188,12.533333333333331,1,6,37.6
38192,19,54,Synthetic,Pass,379,19,WR,WR,Wide Receiver,Offence,"Domed, closed",Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Pass_None,7.0,5.0,0.7142857142857142,161,0.6192307692307693,2,3,0.928846153846154
38253,13,41,Natural,Rush,362,13,DT,DL,Defensive Lineman,Defence,Outdoor,Outdoor,81,Cloudy,damp,Natural_damp,Temp_Hot,Natural_Temp_Hot,Rush_Natural_damp,249.0,6.0,0.0240963855421686,61,1.4186046511627908,2,1,0.7093023255813954
44629,11,9,Synthetic,Kickoff,84,11,DE,DL,Defensive Lineman,Defence,"Domed, closed",Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Kickoff_None,10.0,-23.0,-2.3000000000000003,89,7.416666666666667,1,11,40.79166666666667
45077,16,70,Natural,Pass,112,16,C,OL,Offensive Lineman,Offence,,Outdoor,62,Hazy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Pass_Natural_damp,7.0,-2.0,-0.2857142857142857,208,13.866666666666667,1,16,110.93333333333334
39671,5,57,Synthetic,Rush,36,5,OLB,LB,Linebacker,Defence,Indoor,Indoor,70,Indoor,indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_dry,7.0,9.0,1.2857142857142856,140,6.363636363636363,1,5,15.909090909090908
45983,11,73,Natural,Pass,78,11,C,OL,Offensive Lineman,Offence,Outdoor,Outdoor,66,cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Pass_Natural_damp,6.0,-8.0,-1.3333333333333333,234,14.625,1,11,80.4375
44491,23,24,Natural,Pass,414,23,NT,DL,Defensive Lineman,Defence,Outdoors,Outdoor,47,Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Pass_Natural_damp,14.0,3.0,0.2142857142857142,67,4.466666666666667,2,7,15.633333333333333
47820,7,19,Natural,Kickoff Returned,78,7,CB,DB,Cornerback,Defence,Outdoor,Outdoor,73,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Returned_Natural_dry,7.0,-4.0,-0.5714285714285714,88,1.76,1,7,6.16
43523,11,70,Natural,Pass,85,11,G,OL,Offensive Lineman,Offence,Open,Outdoor,70,Partly Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Pass_Natural_damp,7.0,3.0,0.4285714285714285,236,15.733333333333333,1,11,86.53333333333333
46038,28,72,Synthetic,Rush,449,28,FS,DB,Safety,Defence,,Outdoor,52,Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_damp,10.0,6.0,0.6000000000000001,214,17.833333333333332,2,12,107.0
32103,3,51,Natural,Rush,15,3,TE,TE,Tight End,Offence,Outddors,Outdoor,88,Sunny,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Rush_Natural_dry,7.0,-7.0,-1.0,111,13.875,1,3,20.8125
36573,10,50,Natural,Rush,78,10,TE,TE,Tight End,Offence,Dome,Indoor,70,,,,Temp_Mild,Natural_Temp_Mild,Rush_None,7.0,5.0,0.7142857142857142,186,12.4,1,10,62.0
36696,2,21,Natural,Kickoff,8,2,CB,DB,Cornerback,Defence,Outdoor,Outdoor,88,Clear,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Kickoff_Natural_dry,7.0,-2.0,-0.2857142857142857,23,23.0,1,2,23.0
30953,13,43,Natural,Pass,95,13,ILB,LB,Linebacker,Defence,Outdoor,Outdoor,46,Sunny,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Pass_Natural_dry,7.0,-14.0,-2.0,135,9.0,1,13,58.5
42406,19,4,Synthetic,Extra Point,379,19,C,OL,Offensive Lineman,Offence,Outdoor,Outdoor,61,Sunny,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Extra Point_Synthetic_dry,6.0,-53.0,-8.833333333333332,183,0.7011494252873564,2,3,1.0517241379310345
26624,23,64,Natural,Rush,410,23,QB,QB,Quarterback,Offence,Outdoor,Outdoor,44,Sunny,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Rush_Natural_dry,7.0,-14.0,-2.0,224,14.933333333333334,2,7,52.266666666666666
42456,21,15,Synthetic,Punt Returned,443,21,CB,DB,Cornerback,Defence,Retractable Roof,Outdoor,51,Clear,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Punt Returned_Synthetic_dry,57.0,-61.0,-1.0701754385964912,154,10.266666666666667,2,5,25.666666666666668
38228,11,10,Synthetic,Kickoff,85,11,ILB,LB,Linebacker,Defence,Outdoor,Outdoor,48,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Kickoff_Synthetic_damp,7.0,-22.0,-3.142857142857143,64,2.56,1,11,14.08
41664,24,3,Synthetic,Extra Point,414,24,C,OL,Offensive Lineman,Offence,Indoors,Indoor,70,N/A (Indoors),indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Extra Point_Synthetic_dry,7.0,-5.0,-0.7142857142857142,20,1.3333333333333333,2,8,5.333333333333333
39038,26,80,Natural,Rush,439,26,FS,DB,Safety,Defence,Outdoor,Outdoor,65,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,8.0,7.0,0.875,220,14.666666666666666,2,11,80.66666666666666
40474,26,3,Synthetic,Punt Not Returned,476,26,OLB,LB,Linebacker,Defence,Outdoor,Outdoor,33,Sunny and cold,dry,Synthetic_dry,Temp_Cold,Synthetic_Temp_Cold,Punt Not Returned_Synthetic_dry,14.0,-12.0,-0.8571428571428571,63,1.3695652173913044,2,10,6.847826086956522
43988,22,27,Natural,Kickoff Not Returned,421,22,SS,DB,Safety,Defence,Outdoor,Outdoor,55,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Not Returned_Natural_dry,7.0,1.0,0.1428571428571428,73,4.866666666666666,2,8,19.466666666666665
43988,23,18,Natural,Kickoff Not Returned,428,23,SS,DB,Safety,Defence,Outdoor,Outdoor,82,Clear,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Kickoff Not Returned_Natural_dry,7.0,-9.0,-1.2857142857142856,81,5.4,2,9,24.3
41113,18,78,Synthetic,Rush,449,18,OLB,LB,Linebacker,Defence,Retractable Roof,Outdoor,72,Sunny,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_dry,7.0,5.0,0.7142857142857142,207,9.409090909090908,2,12,56.45454545454545
42406,24,85,Synthetic,Rush,421,24,C,OL,Offensive Lineman,Offence,Outdoor,Outdoor,56,Sunny,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_dry,7.0,18.0,2.571428571428571,202,9.181818181818182,2,8,36.72727272727273
36877,25,78,Natural,Pass,441,25,FS,DB,Safety,Defence,Outdoor,Outdoor,41,Mostly Sunny,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Pass_Natural_dry,7.0,1.0,0.1428571428571428,156,4.333333333333333,2,9,19.5
44489,7,83,Synthetic,Rush,50,7,OLB,LB,Linebacker,Defence,Outdoor,Outdoor,39,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Rush_Synthetic_damp,7.0,2.0,0.2857142857142857,231,10.5,1,7,36.75
47813,7,24,Natural,Kickoff Returned,71,7,CB,DB,Cornerback,Defence,Open,Outdoor,73,Mostly Sunny Skies,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Returned_Natural_dry,7.0,9.0,1.2857142857142856,77,1.7906976744186047,1,7,6.267441860465117
45975,4,64,Natural,Kickoff,-48,4,SS,DB,Safety,Defence,Outdoor,Outdoor,91,Cloudy,damp,Natural_damp,Temp_Hot,Natural_Temp_Hot,Kickoff_Natural_damp,7.0,44.0,6.285714285714286,110,5.125,1,4,10.25
42399,22,32,Natural,Pass,400,22,RB,RB,Running Back,Offence,Outdoor,Outdoor,51,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,7.0,4.0,0.5714285714285714,122,6.777777777777778,2,6,20.33333333333333
43066,5,7,Natural,Kickoff,29,5,K,SPEC,Kicker,Special,Outdoors,Outdoor,73,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_damp,7.0,-4.0,-0.5714285714285714,34,2.2666666666666666,1,5,5.666666666666666
44647,28,25,Synthetic,Kickoff Not Returned,449,28,FS,DB,Safety,Defence,Outdoor,Outdoor,63,Sunny,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Kickoff Not Returned_Synthetic_dry,7.0,3.0,0.4285714285714285,89,5.933333333333334,2,12,35.6
44440,6,57,Synthetic,Pass,-34,6,CB,DB,Cornerback,Defence,"Indoor, Roof Closed",Indoor,70,Indoors,indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_dry,7.0,-3.0,-0.4285714285714285,205,13.666666666666666,1,6,41.0
43826,6,16,Natural,Kickoff,57,6,RB,RB,Running Back,Offence,Outdoors,Outdoor,61,Coudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_damp,7.0,1.0,0.1428571428571428,36,2.4,1,6,7.199999999999999
43672,17,33,Synthetic,Pass,462,17,DE,DL,Defensive Lineman,Defence,Outdoor,Outdoor,51,Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_damp,6.0,5.0,0.8333333333333333,75,5.357142857142857,2,10,26.785714285714285
40405,7,23,Synthetic,Rush,50,7,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,42,Rain,wet,Synthetic_wet,Temp_Cold,Synthetic_Temp_Cold,Rush_Synthetic_wet,7.0,2.0,0.2857142857142857,90,3.6,1,7,12.6
39850,3,24,Natural,Kickoff,12,3,SS,DB,Safety,Defence,Outdoor,Outdoor,76,Clear,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_dry,4.0,2.0,0.5,53,6.625,1,3,9.9375
39715,21,59,Synthetic,Pass,463,21,OLB,LB,Defensive Lineman,Defence,,Outdoor,40,Rain,wet,Synthetic_wet,Temp_Cold,Synthetic_Temp_Cold,Pass_Synthetic_wet,7.0,9.0,1.2857142857142856,183,12.2,2,9,54.9
45099,14,16,Synthetic,Kickoff Returned,408,14,CB,DB,Cornerback,Defence,"Domed, open",Outdoor,60,Partly clear,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Kickoff Returned_Synthetic_dry,11.0,6.0,0.5454545454545454,29,1.5263157894736843,2,6,4.578947368421053
27363,19,79,Synthetic,Pass,378,19,QB,QB,Quarterback,Offence,"Domed, closed",Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Pass_None,7.0,13.0,1.857142857142857,188,0.7230769230769231,2,3,1.0846153846153843
45987,14,60,Natural,Kickoff,113,14,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,11,Snow,snowy,,Temp_VeryCold,Natural_Temp_VeryCold,Kickoff_None,6.0,7.0,1.1666666666666663,176,8.0,1,14,56.0
45962,25,62,Synthetic,Rush,428,25,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,46,Sunny,dry,Synthetic_dry,Temp_Cold,Synthetic_Temp_Cold,Rush_Synthetic_dry,7.0,-17.0,-2.4285714285714284,190,12.666666666666666,2,10,63.33333333333333
27363,20,70,Synthetic,Pass,385,20,QB,QB,Quarterback,Offence,,Outdoor,71,Partly Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_damp,7.0,-9.0,-1.2857142857142856,209,13.933333333333334,2,4,27.866666666666667
44444,12,35,Natural,Kickoff,85,12,ILB,LB,Linebacker,Defence,Outdoor,Outdoor,53,Partly Sunny,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_damp,6.0,8.0,1.3333333333333333,74,3.217391304347826,1,12,19.30434782608696
42348,13,69,Natural,Rush,91,13,OLB,LB,Linebacker,Defence,Outdoors,Outdoor,41,Sunny,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Rush_Natural_dry,7.0,12.0,1.7142857142857142,171,11.4,1,13,74.10000000000001
42288,7,17,Synthetic,Extra Point,366,7,K,SPEC,Kicker,Special,Indoors,Indoor,68,Controlled Climate,indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Extra Point_Synthetic_dry,330.0,7.0,0.0212121212121212,31,2.066666666666667,2,1,1.0333333333333334
38228,19,26,Natural,Kickoff Not Returned,421,19,ILB,LB,Linebacker,Defence,Outdoor,Outdoor,55,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Not Returned_Natural_dry,13.0,-11.0,-0.8461538461538463,91,5.6875,2,5,14.21875
39664,15,72,Natural,Pass,106,15,OLB,LB,Defensive Lineman,Defence,Dome,Indoor,71,Clear,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,7.0,17.0,2.4285714285714284,181,12.066666666666666,1,15,90.5
41558,3,80,Natural,Rush,15,3,G,OL,Offensive Lineman,Offence,Outddors,Outdoor,88,Sunny,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Rush_Natural_dry,7.0,5.0,0.7142857142857142,144,18.0,1,3,27.0
38228,25,16,Natural,Kickoff Returned,470,25,ILB,LB,Linebacker,Defence,Outdoors,Outdoor,52,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Returned_Natural_dry,7.0,-8.0,-1.1428571428571428,66,2.64,2,11,14.52
44421,21,34,Natural,Rush,449,21,DE,DL,Defensive Lineman,Defence,Outdoor,Outdoor,86,Partly Cloudy,damp,Natural_damp,Temp_Hot,Natural_Temp_Hot,Rush_Natural_damp,7.0,7.0,1.0,110,5.0,2,10,25.0
41209,25,54,Natural,Pass,455,25,OLB,LB,Linebacker,Defence,Outdoor,Outdoor,71,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Pass_Natural_damp,10.0,-9.0,-0.9,148,12.333333333333334,2,13,80.16666666666667
43229,8,81,Synthetic,Kickoff,49,8,SS,DB,Safety,Defence,Outdoor,Outdoor,62,Rain,wet,Synthetic_wet,Temp_Mild,Synthetic_Temp_Mild,Kickoff_Synthetic_wet,7.0,20.0,2.8571428571428568,141,9.4,1,8,37.6
42405,6,67,Synthetic,Pass,-34,6,WR,WR,Wide Receiver,Offence,"Indoor, Roof Closed",Indoor,70,Indoors,indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_dry,7.0,12.0,1.7142857142857142,164,10.933333333333334,1,6,32.8
38213,17,52,Natural,Pass,421,17,CB,DB,Cornerback,Defence,Outdoor,Outdoor,55,"Sunny, Windy",dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,7.0,-10.0,-1.4285714285714284,160,10.666666666666666,2,5,26.666666666666664
42418,15,57,Natural,Rush,407,15,C,OL,Offensive Lineman,Offence,Outdoor,Outdoor,89,Partly Cloudy,damp,Natural_damp,Temp_Hot,Natural_Temp_Hot,Rush_Natural_damp,7.0,-21.0,-3.0,176,11.733333333333333,2,4,23.466666666666665
39771,23,32,Synthetic,Rush,414,23,TE,TE,Tight End,Offence,,Outdoor,51,Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_damp,6.0,-4.0,-0.6666666666666666,168,7.304347826086956,2,7,25.565217391304348
44489,11,34,Synthetic,Pass,78,11,OLB,LB,Linebacker,Defence,Outdoor,Outdoor,46,Partly Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Pass_Synthetic_damp,7.0,-57.0,-8.142857142857142,285,19.0,1,11,104.5
31933,18,27,Natural,Rush,372,18,TE,TE,Tight End,Offence,Outdoor,Outdoor,71,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,7.0,-20.0,-2.8571428571428568,168,0.6461538461538462,2,2,0.6461538461538462
44067,20,66,Natural,Rush,435,20,C,OL,Offensive Lineman,Offence,Outdoor,Outdoor,48,Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Rush_Natural_damp,14.0,58.0,4.142857142857142,143,9.533333333333331,2,10,47.66666666666666
46066,19,29,Synthetic,Kickoff Returned,376,19,RB,RB,Running Back,Offence,,Outdoor,70,Light Rain,wet,Synthetic_wet,Temp_Mild,Synthetic_Temp_Mild,Kickoff Returned_Synthetic_wet,4.0,12.0,3.0,60,4.0,2,6,12.0
44158,4,43,Synthetic,Pass,22,4,G,OL,Offensive Lineman,Offence,Retractable Roof,Outdoor,87,Sunny,dry,Synthetic_dry,Temp_Hot,Synthetic_Temp_Hot,Pass_Synthetic_dry,7.0,-37.0,-5.285714285714286,224,14.933333333333334,1,4,29.866666666666667
45962,24,79,Synthetic,Pass,421,24,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,49,Mostly sunny,dry,Synthetic_dry,Temp_Cold,Synthetic_Temp_Cold,Pass_Synthetic_dry,6.0,19.0,3.1666666666666665,169,10.5625,2,9,47.53125
39960,25,25,Natural,Kickoff Not Returned,418,25,TE,TE,Tight End,Offence,Outdoor,Outdoor,82,Clear,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Kickoff Not Returned_Natural_dry,4.0,-9.0,-2.25,95,6.785714285714286,2,9,30.535714285714285
39678,1,18,Natural,Rush,1,1,DT,DL,Defensive Lineman,Defence,Outdoor,Outdoor,64,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,0.0,0.0,0.0,0,0.0,1,1,
42432,23,53,Synthetic,Pass,442,23,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,44,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Pass_Synthetic_damp,7.0,0.0,0.0,170,7.727272727272727,2,11,42.5
46133,4,17,Synthetic,Kickoff,23,4,S,DB,Safety,Defence,Outdoor,Outdoor,61,"Cloudy, chance of rain",damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Kickoff_Synthetic_damp,8.0,4.0,0.5,49,3.2666666666666666,1,4,6.533333333333333
43119,20,89,Natural,Pass,389,20,CB,DB,Cornerback,Defence,Outdoors,Outdoor,80,Sunny,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Pass_Natural_dry,7.0,30.0,4.285714285714286,195,13.0,2,4,26.0
39850,14,25,Synthetic,Kickoff Not Returned,376,14,DB,DB,Safety,Defence,Outdoor,Outdoor,66,Mostly Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Kickoff Not Returned_Synthetic_damp,4.0,6.0,1.5,46,3.066666666666667,2,5,7.666666666666667
42405,14,73,Synthetic,Pass,29,14,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,22,Mostly cloudy,damp,Synthetic_damp,Temp_VeryCold,Synthetic_Temp_VeryCold,Pass_Synthetic_damp,6.0,2.0,0.3333333333333333,183,11.4375,1,14,80.0625
40474,23,42,Natural,Kickoff Not Returned,417,23,OLB,LB,Linebacker,Defence,Outdoor,Outdoor,82,Clear,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Kickoff Not Returned_Natural_dry,18.0,14.0,0.7777777777777777,109,7.266666666666667,2,7,25.433333333333334
38214,9,37,Synthetic,Pass,63,9,RB,RB,Running Back,Offence,Outdoors,Outdoor,42,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Pass_Synthetic_damp,7.0,1.0,0.1428571428571428,109,7.266666666666667,1,9,32.7
41143,9,8,Synthetic,Rush,316,9,NT,DL,Defensive Lineman,Defence,,Outdoor,59,Rain,wet,Synthetic_wet,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_wet,252.0,-23.0,-0.0912698412698412,62,3.875,2,1,1.9375
46038,14,70,Synthetic,Kickoff,98,14,FS,DB,Safety,Defence,Indoors,Indoor,68,Controlled Climate,indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Kickoff_Synthetic_dry,6.0,8.0,1.3333333333333333,228,15.2,1,14,106.4
42588,5,62,Natural,Rush,30,5,T,OL,Offensive Lineman,Offence,Outdoor,Outdoor,70,Partly cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,11.0,-9.0,-0.8181818181818182,205,17.083333333333332,1,5,42.70833333333333
31933,15,66,Natural,Rush,106,15,TE,TE,Tight End,Offence,Outdoor,Outdoor,43,Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Rush_Natural_damp,7.0,19.0,2.714285714285714,143,7.944444444444445,1,15,59.583333333333336
44454,12,65,Synthetic,Pass,85,12,MLB,LB,Linebacker,Defence,"Domed, closed",Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Pass_None,7.0,-7.0,-1.0,206,13.733333333333333,1,12,82.39999999999999
44203,1,54,Natural,Rush,1,1,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,73,Mostly Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,0.0,0.0,0.0,0,0.0,1,1,
30953,12,57,Synthetic,Rush,88,12,ILB,LB,Linebacker,Defence,Outdoor,Outdoor,48,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Rush_Synthetic_damp,7.0,14.0,2.0,131,5.954545454545454,1,12,35.72727272727273
45987,22,77,Natural,Pass,421,22,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,55,"Sunny, Windy",dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,7.0,20.0,2.8571428571428568,157,7.136363636363637,2,8,28.545454545454547
